"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural"
"05","Antioquia","05890","Yolombó","2,024","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND"
"05","Antioquia","05893","Yondó","2,024","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND"
"05","Antioquia","05895","Zaragoza","2,024","96.5","Inviable sanitariamente","96.5","Inviable sanitariamente","ND","ND"
"08","Atlántico","08001","Barranquilla","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08078","Baranoa","2,024","4.5","Sin riesgo","0","Sin riesgo","36.1","Alto riesgo"
"08","Atlántico","08137","Campo de La Cruz","2,024","4","Sin riesgo","3.7","Sin riesgo","9.2","Bajo riesgo"
"08","Atlántico","08141","Candelaria","2,024","1.2","Sin riesgo","1.5","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08296","Galapa","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08372","Juan de Acosta","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08421","Luruaco","2,024","6.9","Bajo riesgo","5.3","Bajo riesgo","9.4","Bajo riesgo"
"08","Atlántico","08433","Malambo","2,024","6.5","Bajo riesgo","0","Sin riesgo","33.6","Riesgo medio"
"08","Atlántico","08436","Manatí","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08520","Palmar de Varela","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"08","Atlántico","08549","Piojó","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08558","Polonuevo","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08560","Ponedera","2,024","4.8","Sin riesgo","0","Sin riesgo","13.7","Bajo riesgo"
"08","Atlántico","08573","Puerto Colombia","2,024","1.5","Sin riesgo","2.1","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08606","Repelón","2,024","1.7","Sin riesgo","0","Sin riesgo","6.5","Bajo riesgo"
"08","Atlántico","08634","Sabanagrande","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"08","Atlántico","08638","Sabanalarga","2,024","2.5","Sin riesgo","0","Sin riesgo","4.9","Sin riesgo"
"08","Atlántico","08675","Santa Lucía","2,024","0","Sin riesgo","0","Sin riesgo","0","Sin riesgo"
"08","Atlántico","08685","Santo Tomás","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"08","Atlántico","08758","Soledad","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"08","Atlántico","08770","Suan","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"08","Atlántico","08832","Tubará","2,024","4.9","Sin riesgo","0","Sin riesgo","9.8","Bajo riesgo"
"08","Atlántico","08849","Usiacurí","2,024","0","Sin riesgo","0","Sin riesgo","ND","ND"
"70","Sucre","70235","Galeras","2,017","53","Riesgo alto","48.5","Riesgo alto","ND","ND"
"70","Sucre","70235","Galeras","2,018","12","Riesgo bajo","12.0","Riesgo bajo","ND","ND"
"70","Sucre","70235","Galeras","2,019","18.8","Riesgo medio","ND","ND","ND","ND"
"70","Sucre","70235","Galeras","2,020","50","Riesgo alto","50.0","Riesgo alto","ND","ND"
"70","Sucre","70235","Galeras","2,021","13.1","Riesgo bajo","13.1","Riesgo bajo","ND","ND"
"70","Sucre","70235","Galeras","2,022","8.1","Riesgo bajo","8.1","Riesgo bajo","ND","ND"
"70","Sucre","70235","Galeras","2,023","4.6","Sin riesgo","4.6","Sin riesgo","ND","ND"
"70","Sucre","70265","Guaranda","2,007","54.8","Riesgo alto","54.8","Riesgo alto","ND","ND"
"70","Sucre","70265","Guaranda","2,008","36.8","Riesgo alto","36.8","Riesgo alto","ND","ND"
"70","Sucre","70265","Guaranda","2,009","41","Riesgo alto","41.0","Riesgo alto","ND","ND"
"70","Sucre","70265","Guaranda","2,010","39.2","Riesgo alto","39.2","Riesgo alto","ND","ND"
"73","Tolima","73616","Rioblanco","2,010","2.6","Sin riesgo","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,011","7.4","Riesgo bajo","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,012","14.9","Riesgo medio","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,013","11.6","Riesgo bajo","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,014","14.3","Riesgo medio","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,015","16.5","Riesgo medio","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,016","13.3","Riesgo bajo","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,017","16.4","Riesgo medio","ND","ND","ND","ND"
"73","Tolima","73616","Rioblanco","2,018","4.7","Sin riesgo","4.7","Sin riesgo","ND","ND"
"73","Tolima","73616","Rioblanco","2,019","6.1","Riesgo bajo","6.1","Riesgo bajo","ND","ND"
"73","Tolima","73616","Rioblanco","2,020","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"73","Tolima","73616","Rioblanco","2,021","9.9","Riesgo bajo","9.9","Riesgo bajo","ND","ND"
"73","Tolima","73616","Rioblanco","2,022","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"73","Tolima","73616","Rioblanco","2,023","1.2","Sin riesgo","1.2","Sin riesgo","ND","ND"
"73","Tolima","73622","Roncesvalles","2,007","30.1","Riesgo medio","ND","ND","ND","ND"
"73","Tolima","73622","Roncesvalles","2,008","70.3","Riesgo alto","ND","ND","ND","ND"
"73","Tolima","73622","Roncesvalles","2,009","66.1","Riesgo alto","ND","ND","ND","ND"
"73","Tolima","73622","Roncesvalles","2,010","69.3","Riesgo alto","ND","ND","ND","ND"
"05","Antioquia","05001","Medellín","2,007","2.3","Sin riesgo","0.2","Sin riesgo","3.9","Sin riesgo"
"05","Antioquia","05001","Medellín","2,008","1.8","Sin riesgo","0.1","Sin riesgo","4.0","Sin riesgo"
"05","Antioquia","05001","Medellín","2,009","1.3","Sin riesgo","0.4","Sin riesgo","2.7","Sin riesgo"
"05","Antioquia","05001","Medellín","2,010","1.4","Sin riesgo","0.5","Sin riesgo","2.6","Sin riesgo"
"05","Antioquia","05001","Medellín","2,011","1.9","Sin riesgo","0.5","Sin riesgo","3.6","Sin riesgo"
"05","Antioquia","05001","Medellín","2,012","0.4","Sin riesgo","0.0","Sin riesgo","0.8","Sin riesgo"
"05","Antioquia","05001","Medellín","2,013","0","Sin riesgo","ND","ND","0.0","Sin riesgo"
"05","Antioquia","05001","Medellín","2,014","1.8","Sin riesgo","1.0","Sin riesgo","2.9","Sin riesgo"
"05","Antioquia","05001","Medellín","2,015","1.4","Sin riesgo","0.5","Sin riesgo","3.0","Sin riesgo"
"05","Antioquia","05001","Medellín","2,016","2.4","Sin riesgo","0.7","Sin riesgo","4.5","Sin riesgo"
"05","Antioquia","05001","Medellín","2,017","0.9","Sin riesgo","0.4","Sin riesgo","1.8","Sin riesgo"
"05","Antioquia","05001","Medellín","2,018","0.7","Sin riesgo","0.5","Sin riesgo","0.9","Sin riesgo"
"05","Antioquia","05001","Medellín","2,019","2.1","Sin riesgo","1.7","Sin riesgo","2.7","Sin riesgo"
"05","Antioquia","05001","Medellín","2,020","2.2","Sin riesgo","1.3","Sin riesgo","3.3","Sin riesgo"
"05","Antioquia","05001","Medellín","2,021","2.5","Sin riesgo","1.3","Sin riesgo","4.2","Sin riesgo"
"05","Antioquia","05001","Medellín","2,022","2.9","Sin riesgo","1.9","Sin riesgo","6.8","Riesgo bajo"
"05","Antioquia","05001","Medellín","2,023","1.5","Sin riesgo","1.1","Sin riesgo","2.9","Sin riesgo"
"05","Antioquia","05002","Abejorral","2,007","6.4","Riesgo bajo","6.4","Riesgo bajo","ND","ND"
"05","Antioquia","05002","Abejorral","2,008","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,009","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,010","25.2","Riesgo medio","8.6","Riesgo bajo","63.0","Riesgo alto"
"05","Antioquia","05002","Abejorral","2,011","16.2","Riesgo medio","3.1","Sin riesgo","52.1","Riesgo alto"
"05","Antioquia","05002","Abejorral","2,012","1.2","Sin riesgo","1.2","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,013","2","Sin riesgo","2.0","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,014","1","Sin riesgo","1.0","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,015","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,016","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,017","2.5","Sin riesgo","2.5","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,018","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,019","0.4","Sin riesgo","0.4","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,020","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,021","1.7","Sin riesgo","1.7","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,022","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND"
"05","Antioquia","05002","Abejorral","2,023","0.5","Sin riesgo","0.5","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,007","15.2","Riesgo medio","15.2","Riesgo medio","ND","ND"
"05","Antioquia","05004","Abriaquí","2,008","5.1","Riesgo bajo","5.1","Riesgo bajo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,009","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,010","16.5","Riesgo medio","1.4","Sin riesgo","47.7","Riesgo alto"
"05","Antioquia","05004","Abriaquí","2,011","19.4","Riesgo medio","2.9","Sin riesgo","36.5","Riesgo alto"
"05","Antioquia","05004","Abriaquí","2,012","7.2","Riesgo bajo","7.2","Riesgo bajo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,013","5.8","Riesgo bajo","5.8","Riesgo bajo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,014","6.1","Riesgo bajo","6.1","Riesgo bajo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,015","4.6","Sin riesgo","4.6","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,016","10.6","Riesgo bajo","10.6","Riesgo bajo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,017","1.3","Sin riesgo","1.3","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,018","4.4","Sin riesgo","4.4","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,019","3.4","Sin riesgo","3.4","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,020","1.8","Sin riesgo","1.8","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,021","3","Sin riesgo","3.0","Sin riesgo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,022","6.5","Riesgo bajo","6.5","Riesgo bajo","ND","ND"
"05","Antioquia","05004","Abriaquí","2,023","10.2","Riesgo bajo","10.2","Riesgo bajo","ND","ND"
"05","Antioquia","05021","Alejandría","2,007","13.8","Riesgo bajo","13.8","Riesgo bajo","ND","ND"
"05","Antioquia","05021","Alejandría","2,008","4.4","Sin riesgo","4.4","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,009","2","Sin riesgo","2.0","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,010","2.9","Sin riesgo","2.9","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,011","3.9","Sin riesgo","3.9","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,012","19.1","Riesgo medio","19.1","Riesgo medio","ND","ND"
"05","Antioquia","05021","Alejandría","2,013","9.1","Riesgo bajo","9.1","Riesgo bajo","ND","ND"
"05","Antioquia","05021","Alejandría","2,014","8.9","Riesgo bajo","8.9","Riesgo bajo","ND","ND"
"05","Antioquia","05021","Alejandría","2,015","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,016","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,017","1","Sin riesgo","1.1","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,018","2.5","Sin riesgo","2.5","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,019","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,020","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,021","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,022","1.5","Sin riesgo","1.5","Sin riesgo","ND","ND"
"05","Antioquia","05021","Alejandría","2,023","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,007","3.6","Sin riesgo","3.6","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,008","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,009","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,010","35.7","Riesgo alto","4.2","Sin riesgo","59.9","Riesgo alto"
"05","Antioquia","05030","Amagá","2,011","42.1","Riesgo alto","18.4","Riesgo medio","85.9","Inviable sanitariamente"
"05","Antioquia","05030","Amagá","2,012","4.3","Sin riesgo","4.3","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,013","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,014","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,015","4","Sin riesgo","4.0","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,016","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,017","1.7","Sin riesgo","1.4","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,018","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05030","Amagá","2,019","3.8","Sin riesgo","1.7","Sin riesgo","80.7","Inviable sanitariamente"
"05","Antioquia","05030","Amagá","2,020","38.6","Riesgo alto","1.8","Sin riesgo","57.6","Riesgo alto"
"05","Antioquia","05030","Amagá","2,021","49.9","Riesgo alto","3.5","Sin riesgo","66.8","Riesgo alto"
"05","Antioquia","05030","Amagá","2,022","47.7","Riesgo alto","1.9","Sin riesgo","64.9","Riesgo alto"
"05","Antioquia","05030","Amagá","2,023","47.5","Riesgo alto","0.8","Sin riesgo","61.9","Riesgo alto"
"05","Antioquia","05031","Amalfi","2,007","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,008","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,009","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,010","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,011","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,012","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,013","4.2","Sin riesgo","4.2","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,014","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,015","1.1","Sin riesgo","1.1","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,016","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,017","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,018","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,019","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,020","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,021","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,022","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05031","Amalfi","2,023","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,007","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,008","0.7","Sin riesgo","0.7","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,009","2.6","Sin riesgo","2.6","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,010","20.2","Riesgo medio","2.8","Sin riesgo","87.8","Inviable sanitariamente"
"05","Antioquia","05034","Andes","2,011","22.7","Riesgo medio","1.6","Sin riesgo","61.9","Riesgo alto"
"05","Antioquia","05034","Andes","2,012","4.3","Sin riesgo","4.3","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,013","4.1","Sin riesgo","4.1","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,014","11.2","Riesgo bajo","0.2","Sin riesgo","91.4","Inviable sanitariamente"
"05","Antioquia","05034","Andes","2,015","4.8","Sin riesgo","4.8","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,016","1.7","Sin riesgo","ND","ND","ND","ND"
"05","Antioquia","05034","Andes","2,017","1.9","Sin riesgo","ND","ND","ND","ND"
"05","Antioquia","05034","Andes","2,018","3","Sin riesgo","3.0","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,019","2.4","Sin riesgo","2.4","Sin riesgo","ND","ND"
"05","Antioquia","05034","Andes","2,020","1.1","Sin riesgo","0.5","Sin riesgo","4.2","Sin riesgo"
"05","Antioquia","05034","Andes","2,021","1.9","Sin riesgo","2.0","Sin riesgo","0.0","Sin riesgo"
"05","Antioquia","05034","Andes","2,022","0.4","Sin riesgo","0.3","Sin riesgo","1.4","Sin riesgo"
"05","Antioquia","05034","Andes","2,023","0.3","Sin riesgo","0.4","Sin riesgo","0.0","Sin riesgo"
"05","Antioquia","05036","Angelópolis","2,007","15.7","Riesgo medio","15.7","Riesgo medio","ND","ND"
"05","Antioquia","05036","Angelópolis","2,008","2.2","Sin riesgo","2.2","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,009","1.2","Sin riesgo","1.2","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,010","16.5","Riesgo medio","5.6","Riesgo bajo","58.0","Riesgo alto"
"05","Antioquia","05036","Angelópolis","2,011","60.1","Riesgo alto","23.3","Riesgo medio","86.9","Inviable sanitariamente"
"05","Antioquia","05036","Angelópolis","2,012","32.7","Riesgo medio","16.7","Riesgo medio","68.6","Riesgo alto"
"05","Antioquia","05036","Angelópolis","2,013","4.5","Sin riesgo","4.5","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,014","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,015","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,016","0.8","Sin riesgo","0.8","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,017","2.1","Sin riesgo","2.1","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,018","2.5","Sin riesgo","2.5","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,019","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05036","Angelópolis","2,020","19.5","Riesgo medio","0.5","Sin riesgo","97.7","Inviable sanitariamente"
"05","Antioquia","05036","Angelópolis","2,021","28.3","Riesgo medio","3.3","Sin riesgo","82.8","Inviable sanitariamente"
"05","Antioquia","05036","Angelópolis","2,022","28.1","Riesgo medio","0.0","Sin riesgo","78.7","Riesgo alto"
"05","Antioquia","05036","Angelópolis","2,023","23.2","Riesgo medio","0.7","Sin riesgo","65.8","Riesgo alto"
"05","Antioquia","05038","Angostura","2,007","3","Sin riesgo","3.0","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,008","17.1","Riesgo medio","17.1","Riesgo medio","ND","ND"
"05","Antioquia","05038","Angostura","2,009","6.6","Riesgo bajo","6.6","Riesgo bajo","ND","ND"
"05","Antioquia","05038","Angostura","2,010","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,011","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,012","2.3","Sin riesgo","2.3","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,013","3","Sin riesgo","3.0","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,014","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,015","0.9","Sin riesgo","0.9","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,016","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,017","0.1","Sin riesgo","0.1","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,018","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05038","Angostura","2,019","2.9","Sin riesgo","0.1","Sin riesgo","12.0","Riesgo bajo"
"05","Antioquia","05038","Angostura","2,020","3","Sin riesgo","0.0","Sin riesgo","10.0","Riesgo bajo"
"05","Antioquia","05038","Angostura","2,021","14","Riesgo bajo","4.2","Sin riesgo","29.9","Riesgo medio"
"05","Antioquia","05038","Angostura","2,022","10.2","Riesgo bajo","0.7","Sin riesgo","27.7","Riesgo medio"
"05","Antioquia","05038","Angostura","2,023","12.6","Riesgo bajo","0.0","Sin riesgo","26.4","Riesgo medio"
"05","Antioquia","05040","Anorí","2,007","0","Sin riesgo","0.0","Sin riesgo","ND","ND"
"05","Antioquia","05040","Anorí","2,008","2.7","Sin riesgo","2.7","Sin riesgo","ND","ND"
"05","Antioquia","05040","Anorí","2,009","2.8","Sin riesgo","2.8","Sin riesgo","ND","ND"
"05","Antioquia","05040","Anorí","2,010","1.6","Sin riesgo","1.6","Sin riesgo","ND","ND"
"05","Antioquia","05040","Anorí","2,011","7.4","Riesgo bajo","3.3","Sin riesgo","55.8","Riesgo alto"
